Date,weights,weights,weights
2021-01-28 00:00:00,0.9872024145808287,0.8417777534870032,0.7934819386648408
2021-01-29 00:00:00,0.9422185899644164,0.7973116152103159,0.754717388444597
2021-02-01 00:00:00,0.9892563396466634,0.8430730585691983,0.7956316541991739
2021-02-02 00:00:00,1.0031547912556702,0.851603690593653,0.8077214184608783
2021-02-03 00:00:00,1.0152037749289415,0.8656973031213975,0.8167454588563465
2021-02-04 00:00:00,1.037737282995836,0.8880488194146479,0.8331679736208837
2021-02-05 00:00:00,1.0424332571704618,0.8927730407288825,0.8401442118489189
2021-02-08 00:00:00,1.040993130939437,0.8916299131873393,0.8388913125955753
2021-02-09 00:00:00,1.084958273444892,0.9394731350148882,0.8738749921011351
2021-02-10 00:00:00,1.0787056475469994,0.9315709539374604,0.8677297907371206
2021-02-11 00:00:00,1.0586559763757646,0.9129144584258091,0.8470282698608063
2021-02-12 00:00:00,1.051192056183877,0.908283344531635,0.8415244329475287
2021-02-16 00:00:00,1.051192056183877,0.908283344531635,0.8415244329475287
2021-02-17 00:00:00,1.081666967868085,0.9425089194177241,0.8716936054265687
2021-02-18 00:00:00,1.0519774506471613,0.9172662363208608,0.8448878485984066
2021-02-19 00:00:00,1.0258108094185068,0.8899283409976397,0.8229214388353523
2021-02-22 00:00:00,0.9628463491377408,0.8277003422489684,0.7635138421289287
2021-02-23 00:00:00,0.9220136236403764,0.784099302066982,0.7265191414568675
2021-02-24 00:00:00,0.9857798145777708,0.8465651661525786,0.7840516956973129
2021-02-25 00:00:00,0.9592276259512362,0.8218018365248347,0.7578621994418306
2021-02-26 00:00:00,0.9406926706887533,0.8050135618047565,0.7425007748510923
2021-03-01 00:00:00,0.9491146505862622,0.8190953401753531,0.7452489096824928
2021-03-02 00:00:00,0.9111641413294485,0.781560132542618,0.7118653960111254
2021-03-03 00:00:00,0.8726514033391142,0.7480509305724499,0.6772005222200912
2021-03-04 00:00:00,0.8782879640804842,0.7585392051444066,0.6801225096071171
2021-03-05 00:00:00,0.8607449949666555,0.740325931386052,0.6674699080518562
2021-03-08 00:00:00,0.8585703565624598,0.7385838267167877,0.6655493233033374
2021-03-09 00:00:00,0.81958044095141,0.6970837800554934,0.6295443561915446
2021-03-10 00:00:00,0.8343092055849384,0.7169613855696733,0.6379494357800772
2021-03-11 00:00:00,0.8888197558613282,0.7620272801644612,0.6869131508535056
2021-03-12 00:00:00,0.9181463825574361,0.7906520151613239,0.7120698334116877
2021-03-15 00:00:00,0.9745906593509266,0.8443539104807509,0.7625827633078746
2021-03-16 00:00:00,0.9480074109809813,0.8175240664666976,0.7403916583539873
2021-03-17 00:00:00,0.9492934095403052,0.8212040983601572,0.7410845072705672
2021-03-18 00:00:00,0.8949813959861765,0.7692309799299595,0.6911154756937092
2021-03-19 00:00:00,0.9086257440063952,0.7802272497865659,0.7061953648538069
2021-03-22 00:00:00,0.9232497342245332,0.7920960527851724,0.7193441205803888
2021-03-23 00:00:00,0.9027679969900531,0.7711973002108279,0.6987490097985267
2021-03-24 00:00:00,0.9027679969900531,0.7711973002108279,0.6987490097985267
2021-03-25 00:00:00,0.8369414064125105,0.7065892268553433,0.6394496909001544
2021-03-26 00:00:00,0.8221261552717885,0.6913048126859027,0.6244739121672214
2021-03-29 00:00:00,0.8704526640597994,0.7310254748120542,0.6707197780224827
2021-03-30 00:00:00,0.9040129589299182,0.7608530154254944,0.6966842925058487
2021-03-31 00:00:00,0.9005685429305559,0.7537700967106313,0.6946282422898682
2021-04-01 00:00:00,0.9005685429305559,0.7537700967106313,0.6946282422898682
2021-04-05 00:00:00,0.9247857566617552,0.7740289512996681,0.7154975582757148
2021-04-06 00:00:00,0.9905188516018113,0.8391050188031823,0.7742427076836267
