Date,ALUA,BBAR,BMA,CEPU,COME,CRES,CVH,EDN,GGAL,LOMA,MIRG,PAMP,SUPV,TECO2,TGNO4,TGSU2,TRAN,TXAR,YPFD,VALO
2016-01-04,11.45,87.9,79.5,11.5,1.57123,17.4,,12.0,35.9,,188.33333,11.05,,43.0,6.41845,16.5,8.14,8.26,220.0,1.7771388292312622
2016-01-05,11.4,89.45,80.75,11.125,1.57993,17.25,,12.05,36.35,,215.0,11.0,,46.0,6.41845,16.3,8.1,8.15,218.95,1.7771388292312622
2016-01-06,10.9,91.0,82.5,11.125,1.56688,17.0,,12.2,36.4,,215.0,11.25,,46.5,6.50885,17.1,8.07,7.99,215.05,1.7771388292312622
2016-01-07,10.8,91.0,84.0,11.0625,1.55382,16.3,,12.25,36.6,,224.33333,11.15,,46.0,6.32805,16.95,7.9,7.78,218.0,1.7771388292312622
2016-01-08,10.55,90.9,82.5,11.0625,1.56688,16.3,,12.4,35.9,,243.33333,11.6,,47.5,6.32805,16.95,8.0,7.75,213.0,1.7771388292312622
2016-01-11,10.25,92.0,80.0,10.875,1.54512,15.5,,12.15,36.0,,243.0,11.15,,47.5,6.14725,16.25,7.7,7.23,201.0,1.7771388292312622
2016-01-12,9.6,91.4,81.5,10.625,1.52335,14.8,,11.75,36.0,,229.0,11.0,,44.5,6.05685,15.5,7.25,7.22,196.5,1.7771388292312622
2016-01-13,9.15,91.0,82.25,10.25,1.41889,13.6,,11.15,35.6,,214.0,10.95,,45.45,5.78565,14.95,7.1,6.84,187.0,1.7771388292312622
2016-01-14,9.25,91.0,83.5,10.375,1.519,14.5,,11.3,35.6,,229.61665,11.4,,43.1,5.75852,15.0,7.28,6.96,195.0,1.7771388292312622
2016-01-15,8.63,84.5,77.3,9.925,1.41454,13.4,,10.9,33.35,,233.33333,10.65,,40.5,5.55964,14.5,6.76,6.6,190.0,1.7771388292312622
2016-01-18,8.25,84.5,76.05,10.11875,1.39713,13.3,,10.6,33.35,,228.0,10.15,,38.5,5.33364,13.9,6.45,6.44,184.0,1.7771388292312622
2016-01-19,8.22,84.0,80.2,10.125,1.40584,13.3,,10.9,33.75,,223.33333,10.45,,40.0,5.42404,14.15,6.55,6.56,186.0,1.7771388292312622
2016-01-20,8.0,78.5,74.6,9.875,1.34926,12.7,,10.4,32.5,,214.33333,9.85,,39.0,5.24324,14.0,6.37,6.3,179.0,1.7771388292312622
2016-01-21,8.22,82.45,78.0,9.75,1.34926,12.85,,10.8,34.15,,227.16667,10.4,,41.9,5.33364,14.45,6.5,6.42,193.0,1.7771388292312622
2016-01-22,8.75,88.25,81.2,10.25,1.38408,13.65,,11.7,36.0,,236.33333,11.45,,42.5,5.96645,15.7,7.16,7.0,203.05,1.7771388292312622
2016-01-25,8.9,85.75,83.2,10.625,1.36231,13.65,,11.95,36.2,,251.63335,11.95,,43.25,6.28285,15.4,7.22,7.11,207.5,1.7771388292312622
2016-01-26,9.0,88.3,84.55,11.5,1.37102,13.7,,12.05,37.15,,267.33334,11.8,,42.5,6.50885,15.8,7.25,7.38,211.0,1.7771388292312622
2016-01-27,9.17,90.85,84.8,11.625,1.37972,14.0,,12.6,37.5,,263.33334,12.3,,42.3,6.82525,16.0,7.65,7.51,217.0,2.261813163757324
2016-01-28,9.2,89.75,84.15,11.625,1.39278,13.8,,13.1,36.9,,264.0,12.55,,43.95,6.72581,16.0,7.79,7.6,225.0,2.261813163757324
2016-01-29,9.47,93.0,88.9,11.5625,1.4363,14.6,,13.2,38.3,,266.66666,12.75,,45.0,6.80717,17.0,8.01,7.9,235.0,2.261813163757324
2016-02-01,9.53,95.25,89.25,11.625,1.45371,14.9,,12.7,39.15,,268.33334,12.45,,44.9,6.91565,16.8,7.82,7.83,235.0,2.261813163757324
2016-02-02,9.25,93.95,88.6,11.875,1.44066,14.6,,12.4,39.8,,264.66666,12.95,,45.0,6.94277,16.7,7.65,7.76,229.0,2.261813163757324
2016-02-03,9.16,92.5,87.0,12.0625,1.4363,14.35,,12.3,39.1,,265.0,12.75,,45.6,6.91565,16.25,7.5,7.65,232.5,2.261813163757324
2016-02-04,9.3,95.1,88.85,12.5,1.4363,14.5,,12.4,39.8,,266.33334,12.9,,47.3,6.92469,17.05,7.5,7.7,245.5,2.261813163757324
2016-02-05,9.3,96.55,91.2,12.625,1.41454,14.7,,12.3,40.15,,267.0,13.1,,47.3,7.04221,17.7,7.57,7.75,240.5,2.261813163757324
2016-02-10,8.9,97.5,94.7,12.75,1.39278,14.6,,12.45,40.8,,266.66666,13.35,,47.0,7.05126,17.45,7.6,7.49,235.0,2.261813163757324
2016-02-11,8.5,94.15,91.4,12.375,1.38408,14.35,,12.1,39.8,,256.16666,12.85,,45.45,6.78005,17.25,7.28,7.16,229.0,2.261813163757324
2016-02-12,8.72,94.5,93.6,12.68125,1.38408,15.0,,12.4,40.2,,258.96667,12.75,,45.0,6.74389,17.35,7.31,7.3,243.5,2.261813163757324
2016-02-15,8.65,97.0,95.5,12.5,1.41454,15.15,,12.25,40.8,,254.3,12.75,,45.9,6.73485,17.1,7.35,7.25,250.5,2.261813163757324
2016-02-16,8.95,98.95,99.5,12.5,1.39278,15.7,,12.3,41.85,,257.96667,13.0,,46.3,6.59925,17.0,7.38,7.35,251.0,2.261813163757324
2016-02-17,9.32,106.5,102.5,12.625,1.41019,15.8,,12.45,43.9,,266.0,13.25,,49.15,6.68965,18.5,7.69,7.49,265.75,2.261813163757324
2016-02-18,9.35,105.65,102.5,12.375,1.45371,15.7,,12.35,42.9,,288.33334,13.15,,49.5,6.59925,18.5,7.64,7.5,268.0,2.261813163757324
2016-02-19,9.0,105.0,103.5,12.375,1.44066,15.5,,12.4,42.7,,298.33334,12.95,,50.5,6.50885,18.15,7.5,7.4,265.0,2.261813163757324
